Time,Human Count,Social Distance violate,Restricted Entry,Abnormal Activity 
2025-06-09 14:01:38.403910,2,0,0,0
2025-06-09 14:01:38.555762,2,0,0,0
2025-06-09 14:01:38.701352,2,0,0,0
2025-06-09 14:01:38.851835,2,0,0,0
2025-06-09 14:01:38.997686,2,0,0,0
2025-06-09 14:01:39.145199,2,0,0,0
2025-06-09 14:01:39.294259,2,0,0,0
2025-06-09 14:01:39.443409,2,0,0,0
2025-06-09 14:01:39.583053,2,0,0,0
2025-06-09 14:01:39.726544,2,0,0,0
2025-06-09 14:01:39.875069,2,0,0,0
2025-06-09 14:01:40.024814,2,0,0,0
2025-06-09 14:01:40.173207,2,0,0,0
2025-06-09 14:01:40.316643,2,0,0,0
2025-06-09 14:01:40.471118,2,0,0,0
2025-06-09 14:01:40.618770,2,0,0,0
2025-06-09 14:01:40.763350,2,0,0,0
2025-06-09 14:01:40.908962,2,0,0,0
2025-06-09 14:01:41.081855,2,0,0,0
2025-06-09 14:01:41.262432,2,0,0,0
2025-06-09 14:01:41.428547,2,0,0,0
2025-06-09 14:01:41.581057,2,0,0,0
2025-06-09 14:01:41.735407,2,0,0,0
2025-06-09 14:01:41.892505,2,0,0,0
2025-06-09 14:01:42.051351,2,0,0,0
2025-06-09 14:01:42.220490,2,0,0,0
2025-06-09 14:01:42.378652,2,0,0,0
2025-06-09 14:01:42.533108,2,0,0,0
2025-06-09 14:01:42.679984,2,0,0,0
2025-06-09 14:01:42.825223,2,0,0,0
2025-06-09 14:01:42.968948,2,0,0,0
2025-06-09 14:01:43.109225,2,0,0,0
2025-06-09 14:01:43.261897,2,0,0,0
2025-06-09 14:01:43.416151,2,0,0,0
2025-06-09 14:01:43.551221,2,0,0,0
2025-06-09 14:01:43.723524,2,0,0,0
2025-06-09 14:01:43.882653,2,0,0,0
2025-06-09 14:01:44.033077,2,0,0,0
2025-06-09 14:01:44.182764,2,0,0,0
2025-06-09 14:01:44.335103,2,0,0,0
2025-06-09 14:01:44.483771,2,0,0,0
2025-06-09 14:01:44.635832,2,0,0,0
2025-06-09 14:01:44.774735,2,0,0,0
2025-06-09 14:01:44.937455,2,0,0,0
2025-06-09 14:01:45.079121,2,0,0,0
2025-06-09 14:01:45.217161,2,0,0,0
2025-06-09 14:01:45.372934,2,0,0,0
2025-06-09 14:01:45.524094,2,0,0,0
2025-06-09 14:01:45.724689,2,0,0,0
2025-06-09 14:01:45.917098,2,0,0,0
2025-06-09 14:01:46.059587,2,0,0,0
2025-06-09 14:01:46.190631,2,0,0,0
2025-06-09 14:01:46.321914,2,0,0,0
2025-06-09 14:01:46.445704,2,0,0,0
2025-06-09 14:01:46.569626,1,0,0,0
2025-06-09 14:01:46.701966,1,0,0,0
2025-06-09 14:01:46.834264,1,0,0,0
2025-06-09 14:01:46.977838,1,0,0,0
2025-06-09 14:01:47.133897,2,0,0,0
2025-06-09 14:01:47.310923,2,0,0,0
2025-06-09 14:01:47.494395,2,0,0,0
2025-06-09 14:01:47.671526,2,0,0,0
2025-06-09 14:01:47.845655,2,0,0,0
2025-06-09 14:01:48.025458,2,0,0,0
2025-06-09 14:01:48.215563,2,0,0,0
2025-06-09 14:01:48.377001,2,0,0,0
2025-06-09 14:01:48.534973,2,0,0,0
2025-06-09 14:01:48.693039,2,0,0,0
2025-06-09 14:01:48.853201,2,0,0,0
2025-06-09 14:01:49.011315,2,0,0,0
2025-06-09 14:01:49.187272,2,0,0,0
2025-06-09 14:01:49.361954,3,0,0,0
2025-06-09 14:01:49.522216,3,0,0,0
2025-06-09 14:01:49.685428,3,0,0,0
2025-06-09 14:01:49.840235,3,0,0,0
2025-06-09 14:01:49.998867,3,0,0,0
2025-06-09 14:01:50.136213,2,0,0,0
2025-06-09 14:01:50.305617,2,0,0,0
2025-06-09 14:01:50.473908,2,0,0,0
2025-06-09 14:01:50.646429,2,0,0,0
2025-06-09 14:01:50.812183,3,0,0,0
2025-06-09 14:01:50.970701,3,0,0,0
2025-06-09 14:01:51.106145,3,0,0,0
2025-06-09 14:01:51.260705,3,0,0,0
2025-06-09 14:01:51.395951,3,0,0,0
2025-06-09 14:01:51.527633,2,0,0,0
2025-06-09 14:01:51.661521,2,0,0,0
2025-06-09 14:01:51.796563,2,0,0,0
2025-06-09 14:01:51.929990,2,0,0,0
2025-06-09 14:01:52.072597,2,0,0,0
2025-06-09 14:01:52.238876,2,0,0,0
2025-06-09 14:01:52.418092,2,0,0,0
2025-06-09 14:01:52.579928,2,0,0,0
2025-06-09 14:01:52.714149,2,0,0,0
2025-06-09 14:01:52.849095,2,0,0,0
2025-06-09 14:01:52.976251,3,0,0,0
2025-06-09 14:01:53.145213,3,0,0,0
2025-06-09 14:01:53.270988,3,0,0,0
2025-06-09 14:01:53.419154,3,0,0,0
2025-06-09 14:01:53.547434,3,0,0,0
2025-06-09 14:01:53.690818,3,0,0,0
2025-06-09 14:01:53.819175,1,0,0,0
2025-06-09 14:01:53.951096,1,0,0,0
2025-06-09 14:01:54.100476,1,0,0,0
2025-06-09 14:01:54.233437,1,0,0,0
2025-06-09 14:01:54.364001,1,0,0,0
2025-06-09 14:01:54.495361,1,0,0,0
2025-06-09 14:01:54.627352,1,0,0,0
2025-06-09 14:01:54.755847,1,0,0,0
2025-06-09 14:01:54.884669,2,0,0,0
2025-06-09 14:01:55.038812,2,0,0,0
2025-06-09 14:01:55.171143,2,0,0,0
2025-06-09 14:01:55.298208,2,0,0,0
2025-06-09 14:01:55.425291,2,0,0,0
2025-06-09 14:01:55.579573,2,0,0,0
2025-06-09 14:01:55.729603,2,0,0,0
2025-06-09 14:01:55.853511,2,0,0,0
2025-06-09 14:01:56.055430,2,0,0,0
2025-06-09 14:01:56.221408,2,0,0,0
2025-06-09 14:01:56.374165,2,0,0,0
2025-06-09 14:01:56.524046,2,0,0,0
2025-06-09 14:01:56.672174,2,0,0,0
2025-06-09 14:01:56.821394,2,0,0,0
2025-06-09 14:01:56.974854,2,0,0,0
2025-06-09 14:01:57.127789,2,0,0,0
2025-06-09 14:01:57.279530,2,0,0,0
2025-06-09 14:01:57.427966,2,0,0,0
2025-06-09 14:01:57.583233,2,0,0,0
2025-06-09 14:01:57.739797,2,0,0,0
2025-06-09 14:01:57.893633,2,0,0,0
2025-06-09 14:01:58.063665,2,0,0,0
2025-06-09 14:01:58.238971,2,0,0,0
2025-06-09 14:01:58.409526,2,0,0,0
2025-06-09 14:01:58.576511,2,0,0,0
2025-06-09 14:01:58.733235,2,0,0,0
2025-06-09 14:01:58.891029,2,0,0,0
2025-06-09 14:01:59.040145,2,0,0,0
2025-06-09 14:01:59.185778,2,0,0,0
2025-06-09 14:01:59.336038,2,0,0,0
2025-06-09 14:01:59.481238,2,0,0,0
2025-06-09 14:01:59.626922,2,0,0,0
2025-06-09 14:01:59.775501,2,0,0,0
2025-06-09 14:01:59.923454,2,0,0,0
2025-06-09 14:02:00.069539,2,0,0,0
2025-06-09 14:02:00.230735,2,0,0,0
2025-06-09 14:02:00.387213,2,0,0,0
2025-06-09 14:02:00.539278,2,0,0,0
2025-06-09 14:02:00.693342,2,0,0,0
2025-06-09 14:02:00.823075,2,0,0,0
2025-06-09 14:02:00.976632,2,0,0,0
2025-06-09 14:02:01.126625,2,0,0,0
2025-06-09 14:02:01.258203,2,0,0,0
2025-06-09 14:02:01.384721,2,0,0,0
2025-06-09 14:02:01.514049,2,0,0,0
2025-06-09 14:02:01.662661,2,0,0,0
2025-06-09 14:02:01.812065,2,0,0,0
2025-06-09 14:02:01.964996,2,0,0,0
2025-06-09 14:02:02.125534,2,0,0,0
2025-06-09 14:02:02.272614,2,0,0,0
2025-06-09 14:02:02.420630,3,0,0,0
2025-06-09 14:02:02.568052,3,0,0,0
2025-06-09 14:02:02.713574,3,0,0,0
2025-06-09 14:02:02.863375,3,0,0,0
2025-06-09 14:02:03.009513,3,0,0,0
2025-06-09 14:02:03.159073,3,0,0,0
2025-06-09 14:02:03.311415,3,0,0,0
2025-06-09 14:02:03.463920,2,0,0,0
2025-06-09 14:02:03.618666,3,0,0,0
2025-06-09 14:02:03.794917,3,0,0,0
2025-06-09 14:02:03.947707,3,0,0,0
2025-06-09 14:02:04.104428,3,0,0,0
2025-06-09 14:02:04.279752,3,0,0,0
2025-06-09 14:02:04.456478,3,0,0,0
2025-06-09 14:02:04.608707,3,0,0,0
2025-06-09 14:02:04.761720,3,0,0,0
2025-06-09 14:02:04.916227,3,0,0,0
2025-06-09 14:02:05.069507,3,0,0,0
2025-06-09 14:02:05.217118,3,0,0,0
2025-06-09 14:02:05.366098,3,0,0,0
2025-06-09 14:02:05.512266,3,0,0,0
2025-06-09 14:02:05.659163,2,0,0,0
2025-06-09 14:02:05.804911,2,0,0,0
2025-06-09 14:02:05.930800,2,0,0,0
2025-06-09 14:02:06.084272,2,0,0,0
2025-06-09 14:02:06.237623,2,0,0,0
2025-06-09 14:02:06.391754,2,0,0,0
2025-06-09 14:02:06.546341,2,0,0,0
2025-06-09 14:02:06.724136,3,0,0,0
2025-06-09 14:02:06.901813,3,0,0,0
2025-06-09 14:02:07.076548,3,0,0,0
2025-06-09 14:02:07.229572,3,0,0,0
2025-06-09 14:02:07.407236,3,0,0,0
2025-06-09 14:02:07.578717,3,0,0,0
2025-06-09 14:02:07.758713,3,0,0,0
2025-06-09 14:02:07.929549,3,0,0,0
2025-06-09 14:02:08.108356,3,0,0,0
2025-06-09 14:02:08.259883,3,0,0,0
2025-06-09 14:02:08.405150,3,0,0,0
2025-06-09 14:02:08.552917,3,0,0,0
2025-06-09 14:02:08.699663,3,0,0,0
2025-06-09 14:02:08.847381,3,0,0,0
2025-06-09 14:02:08.995417,3,0,0,0
2025-06-09 14:02:09.161146,3,0,0,0
2025-06-09 14:02:09.307527,3,0,0,0
2025-06-09 14:02:09.479074,3,0,0,0
2025-06-09 14:02:09.648774,3,0,0,0
2025-06-09 14:02:09.797994,4,0,0,0
2025-06-09 14:02:09.977289,4,0,0,0
2025-06-09 14:02:10.165675,4,0,0,0
2025-06-09 14:02:10.350366,4,0,0,0
2025-06-09 14:02:10.532884,4,0,0,0
2025-06-09 14:02:10.716428,3,0,0,0
2025-06-09 14:02:10.894335,3,0,0,0
2025-06-09 14:02:11.081286,3,0,0,0
2025-06-09 14:02:11.249779,3,0,0,0
2025-06-09 14:02:11.412148,3,0,0,0
2025-06-09 14:02:11.599137,3,0,0,0
2025-06-09 14:02:11.758073,3,0,0,0
2025-06-09 14:02:11.926830,4,0,0,0
2025-06-09 14:02:12.103425,4,0,0,0
2025-06-09 14:02:12.249150,4,0,0,0
2025-06-09 14:02:12.411770,3,0,0,0
2025-06-09 14:02:12.574986,3,0,0,0
2025-06-09 14:02:12.747371,2,0,0,0
2025-06-09 14:02:12.912049,2,0,0,0
2025-06-09 14:02:13.086030,2,0,0,0
2025-06-09 14:02:13.231338,2,0,0,0
2025-06-09 14:02:13.405594,2,0,0,0
2025-06-09 14:02:13.546927,2,0,0,0
2025-06-09 14:02:13.682266,2,0,0,0
2025-06-09 14:02:13.837534,3,0,0,0
2025-06-09 14:02:13.999518,3,0,0,0
2025-06-09 14:02:14.128817,3,0,0,0
2025-06-09 14:02:14.261180,3,0,0,0
2025-06-09 14:02:14.390947,3,0,0,0
2025-06-09 14:02:14.516173,3,0,0,0
2025-06-09 14:02:14.645225,2,0,0,0
2025-06-09 14:02:14.771066,1,0,0,0
2025-06-09 14:02:14.901425,1,0,0,0
2025-06-09 14:02:15.032815,1,0,0,0
2025-06-09 14:02:15.166340,1,0,0,0
2025-06-09 14:02:15.296039,1,0,0,0
2025-06-09 14:02:15.426546,1,0,0,0
2025-06-09 14:02:15.558682,1,0,0,0
2025-06-09 14:02:15.691656,1,0,0,0
2025-06-09 14:02:15.827343,1,0,0,0
2025-06-09 14:02:15.968703,2,0,0,0
2025-06-09 14:02:16.127057,2,0,0,0
2025-06-09 14:02:16.295112,2,0,0,0
2025-06-09 14:02:16.429981,2,0,0,0
2025-06-09 14:02:16.572766,2,0,0,0
2025-06-09 14:02:16.716250,2,0,0,0
2025-06-09 14:02:16.851161,2,0,0,0
2025-06-09 14:02:16.987617,1,0,0,0
2025-06-09 14:02:17.128218,1,0,0,0
2025-06-09 14:02:17.277492,1,0,0,0
2025-06-09 14:02:17.407023,1,0,0,0
2025-06-09 14:02:17.545653,1,0,0,0
2025-06-09 14:02:17.679292,2,0,0,0
2025-06-09 14:02:17.833654,2,0,0,0
2025-06-09 14:02:18.047769,3,0,0,0
2025-06-09 14:02:18.185221,3,0,0,0
2025-06-09 14:02:18.311320,3,0,0,0
2025-06-09 14:02:18.457157,3,0,0,0
2025-06-09 14:02:18.582891,3,0,0,0
2025-06-09 14:02:18.737312,2,0,0,0
2025-06-09 14:02:18.873172,3,0,0,0
2025-06-09 14:02:19.037564,4,0,0,0
2025-06-09 14:02:19.198898,4,0,0,0
2025-06-09 14:02:19.364001,4,0,0,0
2025-06-09 14:02:19.524310,4,0,0,0
2025-06-09 14:02:19.650772,3,0,0,0
2025-06-09 14:02:19.782503,2,0,0,0
2025-06-09 14:02:19.910783,2,0,0,0
2025-06-09 14:02:20.062433,2,0,0,0
2025-06-09 14:02:20.193155,2,0,0,0
2025-06-09 14:02:20.349934,2,0,0,0
2025-06-09 14:02:20.476753,2,0,0,0
2025-06-09 14:02:20.603757,2,0,0,0
2025-06-09 14:02:20.736924,2,0,0,0
2025-06-09 14:02:20.867961,2,0,0,0
2025-06-09 14:02:20.993065,1,0,0,0
2025-06-09 14:02:21.115920,1,0,0,0
2025-06-09 14:02:21.236424,1,0,0,0
2025-06-09 14:02:21.355029,1,0,0,0
2025-06-09 14:02:21.478275,1,0,0,0
2025-06-09 14:02:21.595633,2,0,0,0
2025-06-09 14:02:21.736060,2,0,0,0
2025-06-09 14:02:21.853003,2,0,0,0
2025-06-09 14:02:21.977042,2,0,0,0
2025-06-09 14:02:22.128319,2,0,0,0
2025-06-09 14:02:22.258494,2,0,0,0
2025-06-09 14:02:22.387925,2,0,0,0
2025-06-09 14:02:22.522607,2,0,0,0
2025-06-09 14:02:22.661615,2,0,0,0
2025-06-09 14:02:22.780019,2,0,0,0
2025-06-09 14:02:22.900937,2,0,0,0
2025-06-09 14:02:23.050835,2,0,0,0
2025-06-09 14:02:23.196173,2,0,0,0
2025-06-09 14:02:23.342629,2,0,0,0
2025-06-09 14:02:23.491627,2,0,0,0
2025-06-09 14:02:23.613652,2,0,0,0
2025-06-09 14:02:23.743180,3,0,0,0
2025-06-09 14:02:23.870128,3,0,0,0
2025-06-09 14:02:23.998870,3,0,0,0
2025-06-09 14:02:24.121825,2,0,0,0
2025-06-09 14:02:24.244822,2,0,0,0
2025-06-09 14:02:24.388281,2,0,0,0
2025-06-09 14:02:24.530321,2,0,0,0
2025-06-09 14:02:24.649957,2,0,0,0
2025-06-09 14:02:24.792199,2,0,0,0
2025-06-09 14:02:24.934515,2,0,0,0
2025-06-09 14:02:25.056074,2,0,0,0
2025-06-09 14:02:25.176570,2,0,0,0
2025-06-09 14:02:25.318836,3,0,0,0
2025-06-09 14:02:25.468670,3,0,0,0
2025-06-09 14:02:25.615921,3,0,0,0
2025-06-09 14:02:25.761015,3,0,0,0
2025-06-09 14:02:25.903237,3,0,0,0
2025-06-09 14:02:26.053339,2,0,0,0
2025-06-09 14:02:26.180856,2,0,0,0
2025-06-09 14:02:26.331230,2,0,0,0
2025-06-09 14:02:26.478821,2,0,0,0
2025-06-09 14:02:26.625421,2,0,0,0
2025-06-09 14:02:26.772320,2,0,0,0
2025-06-09 14:02:26.918513,2,0,0,0
2025-06-09 14:02:27.065286,2,0,0,0
2025-06-09 14:02:27.211847,2,0,0,0
2025-06-09 14:02:27.356060,2,0,0,0
2025-06-09 14:02:27.499820,2,0,0,0
2025-06-09 14:02:27.640645,2,0,0,0
2025-06-09 14:02:27.782700,2,0,0,0
2025-06-09 14:02:27.927333,2,0,0,0
2025-06-09 14:02:28.075442,2,0,0,0
2025-06-09 14:02:28.220939,2,0,0,0
2025-06-09 14:02:28.363875,2,0,0,0
2025-06-09 14:02:28.485039,2,0,0,0
2025-06-09 14:02:28.631385,2,0,0,0
2025-06-09 14:02:28.786201,2,0,0,0
2025-06-09 14:02:28.930715,2,0,0,0
2025-06-09 14:02:29.075471,2,0,0,0
2025-06-09 14:02:29.221160,2,0,0,0
2025-06-09 14:02:29.363440,2,0,0,0
2025-06-09 14:02:29.507894,2,0,0,0
2025-06-09 14:02:29.661834,2,0,0,0
2025-06-09 14:02:29.785550,2,0,0,0
2025-06-09 14:02:29.914654,2,0,0,0
2025-06-09 14:02:30.060458,2,0,0,0
2025-06-09 14:02:30.188617,2,0,0,0
2025-06-09 14:02:30.314012,1,0,0,0
2025-06-09 14:02:30.438599,0,0,0,0
2025-06-09 14:02:30.536051,0,0,0,0
2025-06-09 14:02:30.630016,1,0,0,0
2025-06-09 14:02:30.753402,2,0,0,0
2025-06-09 14:02:30.876151,2,0,0,0
2025-06-09 14:02:30.995510,2,0,0,0
2025-06-09 14:02:31.115495,2,0,0,0
2025-06-09 14:02:31.233755,2,0,0,0
2025-06-09 14:02:31.354856,1,0,0,0
2025-06-09 14:02:31.476411,1,0,0,0
2025-06-09 14:02:31.599634,1,0,0,0
2025-06-09 14:02:31.722303,2,0,0,0
2025-06-09 14:02:31.877982,2,0,0,0
2025-06-09 14:02:32.008321,2,0,0,0
2025-06-09 14:02:32.139845,2,0,0,0
2025-06-09 14:02:32.293754,2,0,0,0
2025-06-09 14:02:32.419178,2,0,0,0
2025-06-09 14:02:32.545464,2,0,0,0
2025-06-09 14:02:32.669723,2,0,0,0
2025-06-09 14:02:32.792238,2,0,0,0
2025-06-09 14:02:32.921880,1,0,0,0
2025-06-09 14:02:33.041463,1,0,0,0
2025-06-09 14:02:33.166242,1,0,0,0
2025-06-09 14:02:33.289702,1,0,0,0
2025-06-09 14:02:33.416872,2,0,0,0
2025-06-09 14:02:33.565068,3,0,0,0
2025-06-09 14:02:33.708258,3,0,0,0
2025-06-09 14:02:33.849406,3,0,0,0
2025-06-09 14:02:33.994185,3,0,0,0
2025-06-09 14:02:34.116283,3,0,0,0
2025-06-09 14:02:34.234725,2,0,0,0
2025-06-09 14:02:34.358652,0,0,0,0
2025-06-09 14:02:34.455583,0,0,0,0
2025-06-09 14:02:34.547524,0,0,0,0
2025-06-09 14:02:34.646627,0,0,0,0
2025-06-09 14:02:34.751339,0,0,0,0
2025-06-09 14:02:34.850341,0,0,0,0
2025-06-09 14:02:34.956819,0,0,0,0
2025-06-09 14:02:35.060431,0,0,0,0
2025-06-09 14:02:35.168732,0,0,0,0
2025-06-09 14:02:35.267654,0,0,0,0
2025-06-09 14:02:35.368487,0,0,0,0
2025-06-09 14:02:35.471120,0,0,0,0
2025-06-09 14:02:35.571448,0,0,0,0
2025-06-09 14:02:35.669289,0,0,0,0
2025-06-09 14:02:35.770827,0,0,0,0
2025-06-09 14:02:35.869261,0,0,0,0
2025-06-09 14:02:35.975149,3,0,0,0
2025-06-09 14:02:36.109585,0,0,0,0
2025-06-09 14:02:36.210698,0,0,0,0
2025-06-09 14:02:36.316557,0,0,0,0
2025-06-09 14:02:36.418130,0,0,0,0
2025-06-09 14:02:36.517267,0,0,0,0
2025-06-09 14:02:36.615972,0,0,0,0
2025-06-09 14:02:36.711987,3,0,0,0
2025-06-09 14:02:36.833669,2,0,0,0
2025-06-09 14:02:36.955447,2,0,0,0
2025-06-09 14:02:37.075517,2,0,0,0
2025-06-09 14:02:37.191226,3,0,0,0
2025-06-09 14:02:37.333580,3,0,0,0
2025-06-09 14:02:37.476135,2,0,0,0
2025-06-09 14:02:37.623820,2,0,0,0
2025-06-09 14:02:37.776156,2,0,0,0
2025-06-09 14:02:37.925562,2,0,0,0
2025-06-09 14:02:38.083472,2,0,0,0
2025-06-09 14:02:38.232054,2,0,0,0
2025-06-09 14:02:38.379225,2,0,0,0
2025-06-09 14:02:38.524307,2,0,0,0
2025-06-09 14:02:38.669274,2,0,0,0
2025-06-09 14:02:38.812502,2,0,0,0
2025-06-09 14:02:38.959185,2,0,0,0
2025-06-09 14:02:39.126433,2,0,0,0
2025-06-09 14:02:39.289609,2,0,0,0
2025-06-09 14:02:39.446159,2,0,0,0
2025-06-09 14:02:39.596991,2,0,0,0
2025-06-09 14:02:39.746460,2,0,0,0
2025-06-09 14:02:39.886860,2,0,0,0
2025-06-09 14:02:40.040083,2,0,0,0
2025-06-09 14:02:40.181856,2,0,0,0
2025-06-09 14:02:40.325757,2,0,0,0
2025-06-09 14:02:40.482898,2,0,0,0
2025-06-09 14:02:40.629007,2,0,0,0
2025-06-09 14:02:40.773566,2,0,0,0
2025-06-09 14:02:40.924662,2,0,0,0
2025-06-09 14:02:41.077206,2,0,0,0
2025-06-09 14:02:41.228132,2,0,0,0
2025-06-09 14:02:41.378394,2,0,0,0
2025-06-09 14:02:41.543192,2,0,0,0
2025-06-09 14:02:41.710582,2,0,0,0
2025-06-09 14:02:41.867222,2,0,0,0
2025-06-09 14:02:42.000693,2,0,0,0
2025-06-09 14:02:42.131867,2,0,0,0
2025-06-09 14:02:42.259290,3,0,0,0
2025-06-09 14:02:42.416317,3,0,0,0
2025-06-09 14:02:42.549897,2,0,0,0
2025-06-09 14:02:42.712924,2,0,0,0
2025-06-09 14:02:42.879218,2,0,0,0
2025-06-09 14:02:43.012614,2,0,0,0
2025-06-09 14:02:43.136019,2,0,0,0
2025-06-09 14:02:43.259658,2,0,0,0
2025-06-09 14:02:43.383988,2,0,0,0
2025-06-09 14:02:43.508356,1,0,0,0
2025-06-09 14:02:43.629472,1,0,0,0
2025-06-09 14:02:43.752134,2,0,0,0
2025-06-09 14:02:43.898842,2,0,0,0
2025-06-09 14:02:44.053855,2,0,0,0
2025-06-09 14:02:44.185577,2,0,0,0
2025-06-09 14:02:44.339720,2,0,0,0
2025-06-09 14:02:44.494513,2,0,0,0
2025-06-09 14:02:44.648005,2,0,0,0
2025-06-09 14:02:44.799124,2,0,0,0
2025-06-09 14:02:44.952911,2,0,0,0
2025-06-09 14:02:45.105714,2,0,0,0
2025-06-09 14:02:45.261365,2,0,0,0
2025-06-09 14:02:45.413778,2,0,0,0
2025-06-09 14:02:45.567624,2,0,0,0
2025-06-09 14:02:45.731543,2,0,0,0
2025-06-09 14:02:45.896040,2,0,0,0
2025-06-09 14:02:46.060556,3,0,0,0
2025-06-09 14:02:46.220060,3,0,0,0
2025-06-09 14:02:46.355918,3,0,0,0
2025-06-09 14:02:46.485055,3,0,0,0
2025-06-09 14:02:46.614820,3,0,0,0
2025-06-09 14:02:46.744549,3,0,0,0
2025-06-09 14:02:46.871348,2,0,0,0
2025-06-09 14:02:47.022487,2,0,0,0
2025-06-09 14:02:47.180476,2,0,0,0
2025-06-09 14:02:47.325387,2,0,0,0
2025-06-09 14:02:47.483551,2,0,0,0
2025-06-09 14:02:47.641462,2,0,0,0
2025-06-09 14:02:47.811724,2,0,0,0
2025-06-09 14:02:47.975294,2,0,0,0
2025-06-09 14:02:48.130974,2,0,0,0
2025-06-09 14:02:48.279377,2,0,0,0
2025-06-09 14:02:48.417355,2,0,0,0
2025-06-09 14:02:48.574777,2,0,0,0
2025-06-09 14:02:48.723540,2,0,0,0
2025-06-09 14:02:48.870515,2,0,0,0
2025-06-09 14:02:49.020974,2,0,0,0
2025-06-09 14:02:49.148538,2,0,0,0
2025-06-09 14:02:49.271575,2,0,0,0
2025-06-09 14:02:49.392518,2,0,0,0
2025-06-09 14:02:49.516594,2,0,0,0
2025-06-09 14:02:49.642048,2,0,0,0
2025-06-09 14:02:49.790976,2,0,0,0
2025-06-09 14:02:49.933250,2,0,0,0
2025-06-09 14:02:50.081064,2,0,0,0
2025-06-09 14:02:50.221445,2,0,0,0
2025-06-09 14:02:50.364946,2,0,0,0
2025-06-09 14:02:50.507345,2,0,0,0
2025-06-09 14:02:50.653033,2,0,0,0
2025-06-09 14:02:50.824123,2,0,0,0
2025-06-09 14:02:50.971107,2,0,0,0
2025-06-09 14:02:51.117581,2,0,0,0
2025-06-09 14:02:51.264148,2,0,0,0
2025-06-09 14:02:51.407389,2,0,0,0
2025-06-09 14:02:51.553630,2,0,0,0
2025-06-09 14:02:51.701281,2,0,0,0
2025-06-09 14:02:51.856378,2,0,0,0
2025-06-09 14:02:52.036631,2,0,0,0
2025-06-09 14:02:52.186104,2,0,0,0
2025-06-09 14:02:52.333732,2,0,0,0
2025-06-09 14:02:52.477112,2,0,0,0
2025-06-09 14:02:52.626008,2,0,0,0
2025-06-09 14:02:52.769331,2,0,0,0
2025-06-09 14:02:52.911523,2,0,0,0
2025-06-09 14:02:53.051898,2,0,0,0
2025-06-09 14:02:53.195043,2,0,0,0
2025-06-09 14:02:53.338358,2,0,0,0
2025-06-09 14:02:53.478118,2,0,0,0
2025-06-09 14:02:53.629683,2,0,0,0
2025-06-09 14:02:53.775650,2,0,0,0
2025-06-09 14:02:53.928360,2,0,0,0
2025-06-09 14:02:54.086268,2,0,0,0
2025-06-09 14:02:54.240099,2,0,0,0
2025-06-09 14:02:54.387131,2,0,0,0
2025-06-09 14:02:54.533454,2,0,0,0
2025-06-09 14:02:54.683269,2,0,0,0
2025-06-09 14:02:54.809230,2,0,0,0
2025-06-09 14:02:54.960748,2,0,0,0
2025-06-09 14:02:55.107412,2,0,0,0
2025-06-09 14:02:55.253203,2,0,0,0
2025-06-09 14:02:55.401351,2,0,0,0
2025-06-09 14:02:55.546554,3,0,0,0
2025-06-09 14:02:55.718184,3,0,0,0
2025-06-09 14:02:55.865492,3,0,0,0
2025-06-09 14:02:56.051436,3,0,0,0
2025-06-09 14:02:56.195080,3,0,0,0
2025-06-09 14:02:56.343969,3,0,0,0
2025-06-09 14:02:56.488787,2,0,0,0
2025-06-09 14:02:56.633237,2,0,0,0
2025-06-09 14:02:56.775954,2,0,0,0
2025-06-09 14:02:56.904898,2,0,0,0
2025-06-09 14:02:57.026921,2,0,0,0
2025-06-09 14:02:57.153944,2,0,0,0
2025-06-09 14:02:57.284875,2,0,0,0
2025-06-09 14:02:57.410211,1,0,0,0
2025-06-09 14:02:57.534742,2,0,0,0
2025-06-09 14:02:57.660102,2,0,0,0
2025-06-09 14:02:57.787426,2,0,0,0
2025-06-09 14:02:57.912901,2,0,0,0
2025-06-09 14:02:58.068539,2,0,0,0
2025-06-09 14:02:58.214773,3,0,0,0
2025-06-09 14:02:58.370772,3,0,0,0
2025-06-09 14:02:58.516119,3,0,0,0
2025-06-09 14:02:58.662963,3,0,0,0
2025-06-09 14:02:58.790019,3,0,0,0
2025-06-09 14:02:58.914009,3,0,0,0
2025-06-09 14:02:59.032557,3,0,0,0
2025-06-09 14:02:59.157760,3,0,0,0
2025-06-09 14:02:59.280695,0,0,0,0
2025-06-09 14:02:59.377463,0,0,0,0
2025-06-09 14:02:59.472704,0,0,0,0
2025-06-09 14:02:59.571075,1,0,0,0
2025-06-09 14:02:59.691874,1,0,0,0
2025-06-09 14:02:59.810256,1,0,0,0
2025-06-09 14:02:59.935391,1,0,0,0
2025-06-09 14:03:00.070266,1,0,0,0
2025-06-09 14:03:00.198752,1,0,0,0
2025-06-09 14:03:00.324956,1,0,0,0
2025-06-09 14:03:00.451636,1,0,0,0
2025-06-09 14:03:00.573284,1,0,0,0
2025-06-09 14:03:00.700613,0,0,0,0
2025-06-09 14:03:00.801527,0,0,0,0
2025-06-09 14:03:00.903375,0,0,0,0
2025-06-09 14:03:01.003452,0,0,0,0
2025-06-09 14:03:01.108371,0,0,0,0
2025-06-09 14:03:01.205860,0,0,0,0
2025-06-09 14:03:01.306217,0,0,0,0
2025-06-09 14:03:01.405347,0,0,0,0
2025-06-09 14:03:01.505736,0,0,0,0
